66;185;76;252;land;false;forest;1
67;74;253;233;land;false;desert;1
68;221;244;87;land;true;plains;1
69;173;244;200;land;false;plains;1
70;209;226;88;land;false;plains;1
71;253;51;242;land;false;desert;1
72;194;168;240;land;false;jungle;1
73;223;232;131;land;true;plains;1
74;164;245;249;land;false;forest;1
75;157;238;212;land;false;desert;1
76;153;188;221;land;true;forest;1
77;107;231;215;land;false;mountain;1
78;254;238;45;land;false;plains;1
79;225;142;210;land;true;plains;1
80;160;122;254;land;false;plains;1
81;102;213;237;land;false;jungle;1
82;117;215;246;land;false;jungle;1
83;171;248;137;land;false;desert;1
84;220;134;181;land;false;forest;1
85;211;231;144;land;false;mountain;1
86;127;167;232;land;false;mountain;1
87;251;238;116;land;false;desert;1
88;222;237;173;land;false;desert;1
89;208;210;136;land;false;jungle;1
90;229;65;242;land;false;plains;1
91;198;132;210;land;false;hills;1
92;175;226;251;land;false;desert;1
93;240;234;175;land;false;forest;1
94;249;228;143;land;false;desert;1
95;100;158;247;land;false;plains;1
96;158;173;209;land;true;plains;1
97;228;227;59;land;false;mountain;1
98;186;96;245;land;false;plains;1
99;249;221;229;land;false;jungle;1
100;171;245;171;land;false;forest;1
101;208;245;70;land;true;jungle;1
102;239;196;173;land;false;jungle;1
103;128;186;188;land;false;forest;1
104;172;233;146;land;false;hills;1
105;195;120;203;land;false;forest;1
106;131;197;185;land;false;forest;1
107;173;171;231;land;false;plains;1
108;231;50;230;land;false;jungle;1
109;74;208;239;land;false;plains;1
110;243;124;250;land;true;marsh;1
111;253;242;225;land;false;plains;1
112;88;213;212;land;true;plains;1
113;252;43;244;land;false;forest;1
114;233;94;233;land;false;desert;1
115;218;208;201;land;false;forest;1
116;131;212;215;land;false;jungle;1
117;168;226;144;land;false;plains;1
118;239;245;244;land;true;plains;1
119;187;134;202;land;false;forest;1
120;233;196;114;land;false;forest;1
121;132;159;233;land;true;jungle;1
122;131;199;189;land;false;jungle;1
123;214;184;213;land;false;forest;1
124;249;184;239;land;false;plains;1
125;220;191;212;land;true;plains;1
126;203;202;129;land;false;jungle;1
127;181;245;102;land;false;jungle;1
128;193;238;200;land;false;desert;1
129;163;218;201;land;false;hills;1
130;187;245;117;land;false;plains;1
131;85;215;236;land;false;mountain;1
132;251;240;222;land;false;plains;1
133;124;247;225;land;false;desert;1
134;251;148;243;land;false;desert;1
135;222;180;233;land;false;plains;1
136;187;194;192;land;false;jungle;1
137;114;209;240;land;false;jungle;1
138;223;229;51;land;false;desert;1
139;235;143;154;land;false;forest;1
140;211;61;229;land;false;jungle;1
141;127;196;192;land;false;mountain;1
142;178;171;214;land;false;plains;1
143;222;85;235;land;false;forest;1
144;246;93;176;land;false;plains;1
145;202;137;201;land;false;jungle;1
146;142;159;235;land;false;plains;1
147;214;235;140;land;false;desert;1
148;157;186;200;land;false;forest;1
149;132;222;214;land;false;forest;1
150;95;179;239;land;false;desert;1
151;251;198;145;land;false;desert;1
152;177;223;237;land;false;plains;1
153;145;179;182;land;false;forest;1
154;119;247;165;land;false;jungle;1
155;135;195;173;land;false;forest;1
156;174;239;202;land;false;jungle;1
157;88;244;234;land;false;plains;1
158;127;195;191;land;true;plains;1
159;119;250;238;land;false;jungle;1
160;232;90;204;land;false;plains;1
161;219;237;176;land;false;mountain;1
162;225;118;233;land;true;plains;1
163;132;169;254;land;false;jungle;1
164;165;212;212;land;false;jungle;1
165;195;250;147;land;false;desert;1
166;141;236;235;land;false;forest;1
167;226;236;193;land;false;forest;1
168;248;9;247;land;true;plains;1
169;25;232;247;land;false;forest;1
170;213;58;239;land;false;plains;1
171;233;187;150;land;true;plains;1
172;193;98;254;land;false;plains;1
173;143;216;217;land;true;plains;1
174;251;111;235;land;false;mountain;1
175;240;212;250;land;false;plains;1
176;198;144;198;land;false;forest;1
177;223;244;93;land;true;plains;1
178;247;103;250;land;false;plains;1
179;76;246;209;land;false;forest;1
180;141;214;184;land;false;forest;1
181;179;199;251;land;false;desert;1
182;203;245;78;land;false;plains;1
183;229;94;254;land;true;plains;1
184;180;253;162;land;false;plains;1
185;167;205;220;land;false;mountain;1
186;89;214;250;land;true;desert;1
187;235;78;207;land;false;plains;1
188;226;173;198;land;false;desert;1
189;240;243;139;land;false;forest;1
190;152;191;159;land;false;desert;1
191;233;144;150;land;true;forest;1
192;220;142;194;land;false;forest;1
193;231;194;112;land;false;plains;1
194;229;217;117;land;false;forest;1
195;100;172;251;land;false;jungle;1
196;101;152;253;land;false;forest;1
197;154;234;241;land;false;plains;1
198;239;247;218;land;false;hills;1
199;233;204;243;land;false;plains;1
200;171;224;136;land;false;plains;1
201;213;197;130;land;false;jungle;1
202;244;224;73;land;false;forest;1
203;247;229;43;land;false;mountain;1
204;195;129;252;land;false;forest;1
205;202;228;231;land;false;jungle;1
206;252;179;134;land;false;jungle;1
207;242;227;68;land;false;jungle;1
208;239;136;224;land;false;mountain;1
209;72;195;251;land;false;forest;1
210;233;236;182;land;false;desert;1
211;181;77;254;land;true;plains;1
212;239;187;233;land;false;forest;1
213;188;233;170;land;false;plains;1
214;251;155;219;land;false;desert;1
215;219;231;93;land;false;forest;1
216;215;124;232;land;false;jungle;1
217;234;199;133;land;false;plains;1
218;248;146;171;land;false;jungle;1
219;150;246;224;land;false;forest;1
220;230;193;243;land;false;hills;1
221;79;188;243;land;false;forest;1
222;215;174;150;land;false;jungle;1
223;180;237;125;land;false;jungle;1
224;191;245;94;land;false;jungle;1
225;179;204;158;land;true;plains;1
226;197;230;228;land;false;jungle;1
227;176;168;162;land;false;plains;1
228;246;215;201;land;true;jungle;1
229;183;184;237;land;false;forest;1
230;198;192;175;land;false;forest;1
231;175;222;243;land;false;plains;1
232;207;222;253;land;false;plains;1
233;218;230;153;land;false;forest;1
234;171;145;209;land;false;plains;1
235;152;128;245;land;false;plains;1
236;199;135;250;land;false;mountain;1
237;161;154;228;land;false;forest;1
238;79;214;212;land;false;jungle;1
239;202;104;244;land;false;forest;1
240;219;66;235;land;false;plains;1
241;232;39;235;land;false;plains;1
242;162;118;239;land;false;plains;1
243;210;137;172;land;false;hills;1
244;183;250;146;land;false;desert;1
245;127;237;247;land;false;plains;1
246;228;119;186;land;false;hills;1
247;216;69;253;land;false;plains;1
248;222;195;165;land;false;forest;1
249;251;66;226;land;false;mountain;1
250;161;235;156;land;false;forest;1
251;163;202;141;land;false;plains;1
252;201;213;198;land;false;forest;1
253;194;76;241;land;false;plains;1
254;244;103;194;land;false;plains;1
255;187;137;189;land;false;plains;1
256;233;234;207;land;false;forest;1
257;75;253;247;land;false;plains;1
258;242;76;245;land;false;plains;1
259;143;180;201;land;false;desert;1
260;191;126;238;land;false;hills;1
261;204;248;185;land;false;jungle;1
262;152;160;223;land;false;plains;1
263;173;190;218;land;false;plains;1
264;207;204;160;land;false;plains;1
265;231;245;152;land;true;forest;1
266;231;158;197;land;false;plains;1
267;204;140;168;land;false;jungle;1
268;182;125;206;land;true;desert;1
269;217;211;218;land;true;plains;1
270;223;179;242;land;false;forest;1
271;138;201;213;land;false;desert;1
272;155;159;207;land;false;forest;1
273;245;254;73;land;false;forest;1
274;185;242;113;land;false;plains;1
275;139;210;233;land;false;hills;1
276;225;108;196;land;false;plains;1
277;237;197;232;land;true;desert;1
278;147;200;171;land;false;plains;1
279;61;226;247;land;false;desert;1
280;254;143;183;land;false;mountain;1
281;230;137;162;land;false;plains;1
282;201;129;206;land;false;plains;1
283;225;212;236;land;false;jungle;1
284;192;187;229;land;false;forest;1
285;161;253;110;land;true;forest;1
286;206;213;162;land;false;jungle;1
287;84;191;228;land;false;plains;1
288;154;229;186;land;true;mountain;1
289;251;131;208;land;false;forest;1
290;254;249;234;land;false;jungle;1
291;221;167;183;land;true;plains;1
292;213;83;253;land;false;desert;1
293;227;161;177;land;false;plains;1
294;224;229;139;land;false;plains;1
295;194;214;224;land;false;plains;1
296;163;252;194;land;false;plains;1
297;252;251;152;land;false;desert;1
298;215;205;215;land;false;desert;1
299;194;193;202;land;false;mountain;1
300;223;103;254;land;false;plains;1
301;178;73;253;land;false;hills;1
302;247;228;94;land;false;forest;1
303;69;207;225;land;true;forest;1
304;249;220;121;land;false;plains;1
305;154;226;127;land;false;desert;1
306;208;195;247;land;false;plains;1
307;205;216;144;land;false;forest;1
308;136;246;196;land;false;hills;1
309;241;250;196;land;false;forest;1
310;198;159;158;land;false;jungle;1
311;240;88;204;land;false;plains;1
312;114;224;224;land;false;forest;1
313;185;116;228;land;false;plains;1
314;155;222;182;land;false;plains;1
315;159;167;230;land;false;plains;1
316;220;101;206;land;false;forest;1
317;173;232;212;land;false;plains;1
318;92;205;252;land;false;desert;1
319;131;254;131;land;false;plains;1
320;239;220;147;land;true;desert;1
321;236;211;176;land;true;plains;1
322;244;179;161;land;false;hills;1
323;169;249;128;land;false;mountain;1
324;197;221;122;land;false;plains;1
325;57;207;252;land;false;jungle;1
326;215;180;186;land;false;mountain;1
327;185;202;119;land;false;hills;1
328;129;144;246;land;false;desert;1
329;164;208;182;land;false;hills;1
330;129;218;228;land;false;plains;1
331;166;231;178;land;true;forest;1
332;196;149;247;land;false;plains;1
333;229;125;228;land;false;jungle;1
334;199;204;254;land;false;plains;1
335;89;218;251;land;false;urban;1
336;109;218;227;land;false;desert;1
337;254;225;44;land;false;mountain;1
338;228;156;226;land;false;jungle;1
339;223;177;153;land;false;plains;1
340;240;199;83;land;false;plains;1
341;226;198;110;land;false;jungle;1
342;88;183;251;land;false;mountain;1
343;152;166;242;land;false;jungle;1
344;240;254;144;land;false;plains;1
345;249;173;117;land;false;forest;1
346;80;225;233;land;false;plains;1
347;212;248;211;land;false;plains;1
348;199;248;69;land;true;forest;1
349;246;205;221;land;false;urban;1
350;146;163;248;land;false;mountain;1
351;177;161;245;land;false;plains;1
352;212;236;133;land;false;forest;1
353;243;241;136;land;false;plains;1
354;211;78;248;land;false;mountain;1
355;182;229;169;land;false;forest;1
356;217;91;241;land;false;desert;1
357;214;122;192;land;false;desert;1
358;146;205;150;land;true;plains;1
359;168;203;248;land;false;plains;1
360;246;235;236;land;false;forest;1
361;246;247;146;land;false;forest;1
362;198;228;180;land;false;hills;1
363;226;223;171;land;false;plains;1
364;80;230;203;land;false;jungle;1
365;223;56;236;land;false;plains;1
366;193;252;182;land;false;plains;1
367;235;204;218;land;false;forest;1
368;170;252;139;land;false;jungle;1
369;240;222;104;land;false;plains;1
370;141;168;248;land;false;mountain;1
371;101;218;220;land;false;plains;1
372;183;242;140;land;false;desert;1
373;248;215;131;land;false;jungle;1
374;156;195;201;land;true;plains;1
375;253;55;239;land;false;plains;1
376;232;214;178;land;false;desert;1
377;198;182;243;land;false;forest;1
378;233;250;103;land;false;plains;1
379;232;241;140;land;false;desert;1
380;226;244;149;land;false;plains;1
381;180;144;224;land;false;jungle;1
382;226;178;160;land;false;forest;1
383;251;61;206;land;false;plains;1
384;254;155;156;land;false;plains;1
385;157;147;251;land;false;forest;1
386;203;241;250;land;false;plains;1
387;205;239;253;land;false;plains;1
388;183;214;232;land;true;urban;1
389;64;210;244;land;false;desert;1
390;247;252;9;land;true;plains;1
391;239;226;218;land;false;forest;1
392;209;246;126;land;false;mountain;1
393;243;249;83;land;false;jungle;1
394;176;227;150;land;false;plains;1
395;233;136;236;land;false;plains;1
396;177;241;169;land;false;jungle;1
397;236;166;148;land;false;plains;1
398;221;182;244;land;false;desert;1
399;190;228;128;land;true;plains;1
400;253;175;126;land;false;jungle;1
401;189;241;210;land;false;hills;1
402;181;232;139;land;false;mountain;1
403;237;139;219;land;false;forest;1
404;159;137;246;land;true;plains;1
405;174;145;200;land;false;hills;1
406;224;214;218;land;true;forest;1
407;171;201;129;land;false;plains;1
408;253;151;216;land;false;jungle;1
409;246;169;253;land;false;plains;1
410;195;249;245;land;false;forest;1
411;142;117;245;land;false;forest;1
412;192;205;216;land;false;jungle;1
413;146;236;179;land;false;forest;1
414;182;213;197;land;false;plains;1
415;192;155;167;land;false;plains;1
416;235;159;134;land;false;mountain;1
417;195;234;190;land;false;desert;1
418;240;212;241;land;false;jungle;1
419;198;221;206;land;false;plains;1
420;232;223;131;land;false;jungle;1
421;116;248;205;land;false;jungle;1
422;188;170;236;land;false;plains;1
423;245;145;144;land;false;plains;1
424;245;199;154;land;true;plains;1
425;249;81;197;land;false;hills;1
426;184;125;226;land;true;plains;1
427;194;239;150;land;false;forest;1
428;203;192;160;land;false;plains;1
429;233;120;234;land;false;plains;1
430;171;120;233;land;false;forest;1
431;185;155;251;land;false;desert;1
432;156;159;223;land;false;hills;1
433;99;206;252;land;true;hills;1
434;225;143;184;land;false;jungle;1
435;151;156;254;land;false;jungle;1
436;177;196;149;land;false;plains;1
437;244;170;204;land;false;desert;1
438;225;227;91;land;false;jungle;1
439;147;242;228;land;false;forest;1
440;160;179;165;land;false;jungle;1
441;149;199;209;land;false;desert;1
442;208;140;193;land;true;jungle;1
443;196;243;248;land;false;jungle;1
444;72;221;245;land;false;desert;1
445;170;210;212;land;false;desert;1
446;212;252;219;land;false;plains;1
447;165;152;204;land;false;desert;1
448;242;211;120;land;false;forest;1
449;244;193;73;land;false;forest;1
450;202;187;235;land;true;plains;1
451;110;196;250;land;false;hills;1
452;251;235;195;land;false;forest;1
453;174;239;139;land;false;hills;1
454;133;254;213;land;false;hills;1
455;163;159;187;land;true;plains;1
456;243;123;171;land;false;desert;1
457;220;185;164;land;false;plains;1
458;138;218;228;land;false;plains;1
459;234;251;103;land;false;forest;1
460;210;179;225;land;false;plains;1
461;191;184;225;land;false;jungle;1
462;199;246;142;land;false;desert;1
463;211;149;211;land;false;mountain;1
464;105;179;247;land;false;plains;1
465;164;107;233;land;true;plains;1
466;219;138;165;land;true;urban;1
467;87;207;244;land;false;plains;1
468;224;223;195;land;false;plains;1
469;190;74;244;land;false;jungle;1
470;166;131;226;land;false;hills;1
471;132;246;240;land;true;plains;1
472;250;113;180;land;false;mountain;1
473;125;245;186;land;false;plains;1
474;168;158;224;land;false;plains;1
475;226;244;165;land;false;forest;1
476;231;205;159;land;false;plains;1
477;214;140;159;land;false;hills;1
478;237;233;173;land;true;hills;1
479;204;141;205;land;false;plains;1
480;99;228;249;land;false;hills;1
481;215;159;231;land;false;desert;1
482;204;173;202;land;false;forest;1
483;154;201;158;land;false;plains;1
484;73;220;248;land;false;jungle;1
485;190;70;247;land;false;plains;1
486;178;175;172;land;false;forest;1
487;148;232;202;land;false;forest;1
488;84;237;227;land;false;jungle;1
489;246;107;156;land;false;plains;1
490;152;246;136;land;false;desert;1
491;244;207;196;land;false;jungle;1
492;236;246;201;land;true;plains;1
493;250;149;206;land;false;forest;1
494;203;243;183;land;false;forest;1
495;178;232;206;land;false;mountain;1
496;244;220;106;land;false;forest;1
497;220;218;105;land;false;desert;1
498;209;86;213;land;false;jungle;1
499;234;210;243;land;true;plains;1
500;178;112;247;land;false;forest;1
501;227;170;187;land;false;plains;1
502;210;56;237;land;false;plains;1
503;180;181;174;land;false;mountain;1
504;79;238;224;land;false;forest;1
505;194;133;237;land;false;forest;1
506;167;156;212;land;false;jungle;1
507;208;155;239;land;false;desert;1
508;187;235;228;land;false;forest;1
509;107;244;235;land;false;forest;1
510;231;151;171;land;false;desert;1
511;117;233;162;land;false;forest;1
512;223;183;185;land;false;plains;1
513;190;128;230;land;false;forest;1
514;161;244;112;land;false;forest;1
515;236;163;140;land;false;mountain;1
516;108;221;239;land;false;desert;1
517;231;184;217;land;true;plains;1
518;218;95;238;land;false;plains;1
519;253;130;197;land;false;desert;1
520;154;144;205;land;false;plains;1
521;139;242;206;land;false;plains;1
522;154;196;217;land;false;forest;1
523;215;198;253;land;false;plains;1
524;202;153;153;land;false;plains;1
525;103;214;226;land;false;desert;1
526;164;138;230;land;false;plains;1
527;187;195;225;land;false;desert;1
528;223;172;208;land;true;plains;1
529;254;197;157;land;true;plains;1
530;254;174;239;land;false;plains;1
531;172;236;225;land;false;jungle;1
532;187;158;163;land;false;forest;1
533;224;159;187;land;false;desert;1
534;231;149;197;land;false;plains;1
535;90;232;247;land;true;plains;1
536;186;208;123;land;false;plains;1
537;215;82;249;land;false;plains;1
538;253;230;30;land;false;forest;1
539;254;246;159;land;false;forest;1
540;136;214;163;land;false;plains;1
541;186;226;145;land;false;plains;1
542;150;220;252;land;false;desert;1
543;227;146;222;land;false;desert;1
544;211;237;94;land;false;forest;1
545;161;220;217;land;false;plains;1
546;252;93;174;land;false;plains;1
547;117;187;250;land;false;hills;1
548;220;160;177;land;false;desert;1
549;174;252;116;land;false;forest;1
550;253;178;81;land;false;plains;1
551;137;158;227;land;false;plains;1
552;190;217;116;land;true;plains;1
553;251;169;183;land;false;plains;1
554;247;211;187;land;false;plains;1
555;174;162;168;land;false;desert;1
556;131;224;164;land;false;plains;1
557;245;75;218;land;false;plains;1
558;242;101;158;land;false;desert;1
559;198;214;100;land;false;plains;1
560;124;244;199;land;false;forest;1
561;209;240;112;land;true;jungle;1
562;85;202;251;land;false;forest;1
563;197;174;236;land;false;plains;1
564;178;189;250;land;false;forest;1
565;59;204;246;land;false;hills;1
566;201;223;147;land;false;plains;1
567;215;176;238;land;false;jungle;1
568;179;131;210;land;false;forest;1
569;94;202;211;land;false;plains;1
570;97;200;237;land;false;jungle;1
571;166;253;114;land;false;plains;1
572;42;236;246;land;true;plains;1
573;236;178;169;land;false;jungle;1
574;149;128;244;land;false;desert;1
575;172;208;187;land;true;hills;1
576;170;188;157;land;true;plains;1
577;242;90;170;land;true;plains;1
578;73;235;225;land;false;plains;1
579;166;116;240;land;false;forest;1
580;223;129;223;land;false;plains;1
581;237;145;154;land;false;plains;1
582;230;92;191;land;false;forest;1
583;174;222;161;land;false;jungle;1
584;171;126;237;land;false;forest;1
585;174;228;110;land;false;desert;1
586;200;217;117;land;false;jungle;1
587;213;249;200;land;false;forest;1
588;225;154;244;land;false;forest;1
589;207;63;239;land;false;jungle;1
590;168;193;149;land;false;hills;1
591;155;218;212;land;false;hills;1
592;223;231;163;land;false;jungle;1
593;179;161;191;land;false;forest;1
594;252;121;161;land;false;plains;1
595;88;236;210;land;true;hills;1
596;246;235;122;land;true;plains;1
597;211;136;223;land;true;hills;1
598;200;126;219;land;false;mountain;1
599;144;246;119;land;true;plains;1
600;249;180;144;land;false;desert;1
601;151;170;208;land;false;jungle;1
602;177;115;219;land;false;forest;1
603;185;238;231;land;false;plains;1
604;217;153;252;land;false;plains;1
605;117;215;241;land;false;plains;1
606;73;251;251;land;false;plains;1
607;245;221;167;land;false;forest;1
608;185;251;130;land;false;mountain;1
609;139;232;185;land;false;plains;1
610;254;113;208;land;false;plains;1
611;183;216;206;land;false;forest;1
612;242;200;128;land;false;forest;1
613;250;30;245;land;true;plains;1
614;218;108;227;land;false;jungle;1
615;232;218;86;land;false;forest;1
616;253;192;87;land;false;plains;1
617;242;173;116;land;false;plains;1
618;172;246;122;land;false;hills;1
619;235;238;86;land;false;hills;1
620;171;206;178;land;false;forest;1
621;193;114;210;land;true;plains;1
622;142;178;242;land;false;forest;1
623;184;171;196;land;false;jungle;1
624;141;202;238;land;false;plains;1
625;152;167;204;land;false;desert;1
626;215;119;170;land;false;desert;1
627;191;151;191;land;true;forest;1
628;242;238;219;land;false;desert;1
629;121;246;207;land;false;jungle;1
630;226;129;205;land;false;forest;1
631;197;138;234;land;false;forest;1
632;142;130;235;land;false;plains;1
633;158;132;239;land;false;mountain;1
634;233;154;231;land;false;plains;1
635;238;171;156;land;false;plains;1
636;231;160;148;land;false;forest;1
637;197;230;136;land;false;desert;1
638;127;235;184;land;false;mountain;1
639;191;121;253;land;true;plains;1
640;168;236;148;land;false;hills;1
641;100;182;242;land;false;plains;1
642;100;218;188;land;true;plains;1
643;72;226;236;land;false;plains;1
644;242;156;205;land;false;forest;1
645;149;202;253;land;false;plains;1
646;171;112;228;land;false;forest;1
647;128;200;254;land;false;plains;1
648;216;194;184;land;true;plains;1
649;238;40;241;land;false;jungle;1
650;115;181;224;land;false;plains;1
651;228;171;132;land;false;forest;1
652;239;245;225;land;true;jungle;1
653;191;235;184;land;false;forest;1
654;213;214;132;land;false;plains;1
655;30;241;251;land;false;forest;1
656;163;214;134;land;false;plains;1
657;190;174;229;land;false;forest;1
658;241;80;198;land;true;plains;1
659;122;235;206;land;false;hills;1
660;83;230;236;land;false;plains;1
661;199;224;146;land;false;jungle;1
662;149;168;207;land;false;plains;1
663;127;157;250;land;false;plains;1
664;251;203;157;land;false;plains;1
665;210;109;252;land;false;plains;1
666;177;183;248;land;false;jungle;1
667;244;237;65;land;false;desert;1
668;253;162;95;land;false;jungle;1
669;253;126;220;land;true;mountain;1
670;91;232;190;land;false;plains;1
671;180;243;126;land;false;forest;1
672;118;214;171;land;false;desert;1
673;120;193;207;land;false;plains;1
674;254;163;200;land;false;mountain;1
675;213;221;244;land;false;forest;1
676;171;234;186;land;false;jungle;1
677;109;205;202;land;false;jungle;1
678;187;139;245;land;false;plains;1
679;209;253;166;land;true;plains;1
680;253;161;223;land;false;jungle;1
681;169;155;242;land;false;mountain;1
682;184;177;248;land;false;plains;1
683;220;254;37;land;false;plains;1
684;214;196;228;land;false;plains;1
685;155;190;162;land;false;plains;1
686;197;226;173;land;false;jungle;1
687;247;174;157;land;false;plains;1
688;178;110;237;land;false;plains;1
689;209;113;194;land;false;forest;1
690;225;206;187;land;false;plains;1
691;121;237;174;land;false;plains;1
692;115;238;218;land;false;jungle;1
693;221;180;210;land;false;forest;1
694;253;181;247;land;true;plains;1
695;107;207;220;land;false;forest;1
696;160;213;232;land;false;jungle;1
697;247;160;126;land;false;mountain;1
698;179;229;128;land;false;plains;1
699;249;71;221;land;false;jungle;1
700;85;254;196;land;false;mountain;1
701;21;248;252;land;false;plains;1
702;221;205;176;land;false;plains;1
703;47;227;234;land;false;jungle;1
704;135;225;253;land;false;jungle;1
705;184;218;248;land;false;forest;1
706;238;154;212;land;false;mountain;1
707;227;129;243;land;false;jungle;1
708;122;171;236;land;false;desert;1
709;177;172;209;land;true;plains;1
710;199;223;175;land;false;plains;1
711;187;217;187;land;false;hills;1
712;135;253;141;land;true;plains;1
713;99;247;218;land;false;jungle;1
714;235;85;223;land;false;jungle;1
715;135;245;175;land;true;urban;1
716;121;213;235;land;false;forest;1
717;112;193;201;land;false;forest;1
718;219;176;217;land;false;plains;1
719;113;236;202;land;false;plains;1
720;150;172;216;land;false;jungle;1
721;183;153;165;land;false;desert;1
722;207;108;246;land;false;desert;1
723;147;187;188;land;false;mountain;1
724;245;198;107;land;false;forest;1
725;233;127;154;land;false;jungle;1
726;229;114;235;land;false;mountain;1
727;238;47;238;land;false;plains;1
728;150;191;191;land;false;hills;1
729;178;122;240;land;false;jungle;1
730;182;244;253;land;false;plains;1
731;218;241;221;land;false;plains;1
732;164;231;239;land;false;jungle;1
733;119;243;206;land;false;plains;1
734;214;165;244;land;false;plains;1
735;159;163;218;land;false;hills;1
736;214;130;188;land;false;mountain;1
737;171;251;242;land;false;jungle;1
738;132;189;192;land;false;forest;1
739;126;124;253;land;false;mountain;1
740;237;174;216;land;false;desert;1
741;146;239;126;land;false;hills;1
742;205;249;164;land;false;forest;1
743;177;243;206;land;false;jungle;1
744;195;225;144;land;false;plains;1
745;237;148;150;land;false;forest;1
746;176;244;252;land;false;jungle;1
747;191;121;235;land;false;hills;1
748;122;237;246;land;false;jungle;1
749;121;230;204;land;false;jungle;1
750;226;94;204;land;false;forest;1
751;125;232;227;land;true;forest;1
752;250;184;140;land;true;hills;1
753;112;247;206;land;false;jungle;1
754;235;131;211;land;false;hills;1
755;227;63;241;land;false;plains;1
756;251;253;100;land;false;jungle;1
757;235;236;174;land;false;hills;1
758;107;221;235;land;false;plains;1
759;216;236;177;land;false;plains;1
760;207;199;241;land;true;forest;1
761;234;192;105;land;false;forest;1
762;221;206;217;land;false;plains;1
763;52;248;206;land;false;plains;1
764;7;253;244;land;false;hills;1
765;251;75;254;land;false;urban;1
766;245;231;150;land;true;plains;1
767;59;233;250;land;false;plains;1
768;119;185;234;land;false;forest;1
769;53;242;236;land;false;plains;1
770;58;215;248;land;false;forest;1
771;104;232;174;land;false;forest;1
772;234;229;169;land;false;desert;1
773;226;205;151;land;false;forest;1
774;170;131;226;land;false;hills;1
775;213;91;246;land;false;plains;1
776;79;216;227;land;false;desert;1
777;217;138;213;land;false;desert;1
778;119;188;198;land;false;forest;1
779;219;105;211;land;false;plains;1
780;212;98;219;land;true;desert;1
781;202;199;172;land;false;jungle;1
782;232;44;231;land;false;forest;1
783;230;190;151;land;false;plains;1
784;93;222;188;land;true;urban;1
785;241;245;88;land;false;forest;1
786;183;127;210;land;false;forest;1
787;189;171;222;land;false;jungle;1
788;184;86;247;land;false;forest;1
789;206;108;200;land;false;plains;1
790;191;114;231;land;false;plains;1
791;130;209;169;land;false;forest;1
792;220;148;243;land;false;forest;1
793;233;218;123;land;false;desert;1
794;167;109;245;land;false;jungle;1
795;237;231;54;land;false;jungle;1
796;225;243;109;land;false;plains;1
797;254;123;162;land;true;jungle;1
798;253;172;84;land;false;desert;1
799;204;209;143;land;false;jungle;1
800;204;217;121;land;false;plains;1
801;229;226;144;land;false;mountain;1
802;252;169;83;land;false;jungle;1
803;183;238;87;land;false;plains;1
804;175;254;166;land;false;forest;1
805;178;162;196;land;false;desert;1
806;215;124;227;land;false;desert;1
807;217;187;165;land;false;forest;1
808;216;64;226;land;false;forest;1
809;208;202;123;land;false;plains;1
810;181;224;234;land;false;plains;1
811;70;239;238;land;false;plains;1
