23;floating_harbor;2778.50;9.50;1435.40;-4.33;6657
23;floating_harbor;2784.14;9.50;1426.63;-4.51;9597
23;floating_harbor;2771.18;9.50;1444.12;-4.12;11600
29;floating_harbor;2842.00;9.50;1545.00;0.00;575
29;floating_harbor;2816.00;9.50;1519.00;-4.31;9500
29;floating_harbor;2825.74;9.50;1536.13;1.11;11548
30;floating_harbor;2764.18;9.50;1458.12;-4.12;11465
30;floating_harbor;2766.14;9.50;1461.37;1.37;11616
31;floating_harbor;2860.00;9.50;1380.00;-1.57;3946
31;floating_harbor;2859.86;9.50;1374.37;-1.37;9853
37;floating_harbor;2977.05;9.50;1640.95;0.79;3260
37;floating_harbor;2978.21;9.50;1616.30;-4.47;3305
37;floating_harbor;2976.00;9.50;1626.00;-2.41;3325
37;floating_harbor;2985.00;9.50;1641.00;1.57;6287
37;floating_harbor;3047.00;9.50;1626.00;-1.46;6361
37;floating_harbor;3003.50;9.50;1626.40;-1.95;6393
38;floating_harbor;3089.48;9.50;1791.62;-2.45;130
38;floating_harbor;3083.95;9.50;1790.05;-2.36;205
38;floating_harbor;3081.00;9.50;1759.00;-1.57;3045
38;floating_harbor;3095.13;9.50;1797.74;-2.68;9088
38;floating_harbor;3086.00;9.50;1790.00;-1.57;9151
38;floating_harbor;3083.00;9.50;1773.40;-2.11;11040
38;floating_harbor;3080.95;9.50;1756.95;-0.79;11091
38;floating_harbor;3080.90;9.50;1766.85;-1.74;11147
44;floating_harbor;3102.50;9.50;1341.60;1.19;3884
44;floating_harbor;3105.05;9.50;1350.05;-3.93;9780
44;floating_harbor;3101.00;9.50;1347.00;1.57;9914
44;floating_harbor;3103.18;9.50;1324.12;-4.12;11767
47;floating_harbor;3164.50;9.50;1303.60;-1.19;976
47;floating_harbor;3132.00;9.50;1278.00;-4.26;1109
47;floating_harbor;3166.82;9.50;1301.12;-2.16;3864
47;floating_harbor;3169.95;9.50;1307.05;-2.36;3973
47;floating_harbor;3132.00;9.50;1278.00;-4.44;3988
47;floating_harbor;3180.13;9.50;1278.74;-2.68;4109
47;floating_harbor;3192.00;9.50;1315.00;-0.90;7127
58;floating_harbor;2963.82;9.50;1619.88;-0.98;317
58;floating_harbor;2935.07;9.50;1607.99;1.43;3231
58;floating_harbor;2930.00;9.50;1608.00;1.06;3368
58;floating_harbor;2972.60;9.50;1614.20;-0.93;6389
58;floating_harbor;2930.00;9.50;1608.00;1.00;9347
58;floating_harbor;2976.00;9.50;1626.00;0.06;11331
58;floating_harbor;2931.00;9.50;1617.00;1.57;11366
59;floating_harbor;2938.87;9.50;1601.26;0.46;374
59;floating_harbor;2935.12;9.50;1596.82;0.59;3326
59;floating_harbor;2949.53;9.50;1594.37;0.90;6325
59;floating_harbor;2930.00;9.50;1608.00;0.91;6349
61;floating_harbor;2997.37;9.50;1612.86;-0.20;321
61;floating_harbor;2982.70;9.50;1606.79;-0.24;11305
77;floating_harbor;3256.43;9.50;1385.24;-1.98;11597
85;floating_harbor;3111.82;9.50;1613.88;-0.98;362
99;floating_harbor;2912.00;9.50;1680.00;1.08;316
99;floating_harbor;2933.21;9.50;1625.30;-4.47;332
99;floating_harbor;2975.50;9.50;1669.40;-1.95;394
99;floating_harbor;2928.18;9.50;1636.12;-4.12;399
99;floating_harbor;2912.00;9.50;1680.00;0.92;3206
99;floating_harbor;2966.96;9.50;1636.23;-1.68;3277
99;floating_harbor;2973.00;9.50;1661.00;-1.57;6235
99;floating_harbor;2976.00;9.50;1626.00;-2.76;6364
99;floating_harbor;2963.26;9.50;1619.87;-2.03;11251
100;floating_harbor;2499.24;9.50;1927.43;0.40;4861
100;floating_harbor;2433.00;9.50;1923.00;0.98;12674
100;floating_harbor;2537.37;9.50;1863.19;-3.38;12689
105;floating_harbor;3101.79;9.50;1353.36;-3.46;9809
105;floating_harbor;3093.87;9.50;1360.74;-3.61;9821
110;floating_harbor;2970.95;9.50;1715.05;-2.36;14
110;floating_harbor;2962.00;9.50;1693.00;-3.47;3171
110;floating_harbor;2965.12;9.50;1724.18;-3.73;6115
110;floating_harbor;2961.26;9.50;1706.87;-2.03;6151
110;floating_harbor;2959.00;9.50;1705.00;-3.14;9174
110;floating_harbor;2972.74;9.50;1710.87;-4.25;11151
111;floating_harbor;3134.50;9.50;1767.60;1.19;169
111;floating_harbor;3215.00;9.50;1738.00;-3.14;204
111;floating_harbor;3231.00;9.50;1739.00;-3.14;3061
111;floating_harbor;3145.80;9.50;1737.40;-3.79;3083
111;floating_harbor;3133.00;9.50;1776.00;1.57;3117
111;floating_harbor;3224.70;9.50;1738.21;-2.90;3161
111;floating_harbor;3212.46;9.50;1735.45;-2.78;6009
111;floating_harbor;3134.53;9.50;1745.63;-4.04;6066
111;floating_harbor;3183.13;9.50;1727.74;-2.68;6108
111;floating_harbor;3237.01;9.50;1739.07;-3.28;6186
111;floating_harbor;3151.92;9.50;1734.53;-4.19;9194
111;floating_harbor;3187.40;9.50;1730.00;-3.68;11105
111;floating_harbor;3164.79;9.50;1725.36;-3.46;11211
113;floating_harbor;2695.13;9.50;1569.74;-2.68;285
113;floating_harbor;2703.08;9.50;1614.47;-1.05;3359
113;floating_harbor;2707.86;9.50;1591.37;-1.37;7377
113;floating_harbor;2707.00;9.50;1600.00;-1.57;11293
117;floating_harbor;3026.79;9.50;1331.36;-3.46;819
117;floating_harbor;3039.12;9.50;1320.18;-3.73;851
117;floating_harbor;3061.26;9.50;1353.13;-1.11;883
117;floating_harbor;3031.05;9.50;1330.05;-3.93;955
117;floating_harbor;3043.74;9.50;1319.87;-4.25;3968
117;floating_harbor;3065.37;9.50;1353.47;-0.67;6843
117;floating_harbor;3079.00;9.50;1357.00;-1.66;6939
117;floating_harbor;3058.95;9.50;1362.95;-0.79;6980
117;floating_harbor;3016.53;9.50;1338.63;-4.04;9826
118;floating_harbor;2724.95;9.50;1247.05;-2.36;4135
119;floating_harbor;2663.00;9.50;1651.00;1.01;276
119;floating_harbor;2709.43;9.50;1613.24;-1.98;3242
119;floating_harbor;2704.95;9.50;1640.95;-0.79;3329
119;floating_harbor;2708.13;9.50;1634.26;-0.46;3379
120;floating_harbor;2728.00;9.50;1720.00;0.00;131
120;floating_harbor;2717.70;9.50;1649.21;-2.90;284
120;floating_harbor;2755.00;9.50;1719.00;-0.79;3159
120;floating_harbor;2696.87;9.50;1692.26;0.46;3178
120;floating_harbor;2716.00;9.50;1650.00;-1.57;3373
120;floating_harbor;2727.82;9.50;1686.88;-0.98;6046
120;floating_harbor;2684.79;9.50;1689.36;-3.46;6062
120;floating_harbor;2755.00;9.50;1719.00;-0.76;6104
120;floating_harbor;2800.00;9.50;1783.00;-0.73;6196
120;floating_harbor;2700.00;9.50;1693.00;1.57;6205
120;floating_harbor;2755.00;9.50;1719.00;-0.69;9075
120;floating_harbor;2715.85;9.50;1718.90;0.17;9090
120;floating_harbor;2749.20;9.50;1722.60;-0.64;11064
120;floating_harbor;2705.74;9.50;1663.87;-4.25;11161
120;floating_harbor;2705.13;9.50;1661.74;-2.68;11266
121;floating_harbor;2755.00;9.50;1661.00;-1.57;6300
121;floating_harbor;2746.00;9.50;1657.00;-1.57;9383
121;floating_harbor;2780.00;9.50;1655.00;-1.60;9392
121;floating_harbor;2758.37;9.50;1662.86;-0.20;11378
122;floating_harbor;2722.00;9.50;1552.00;-4.42;377
122;floating_harbor;2728.12;9.50;1556.18;-3.73;407
122;floating_harbor;2725.18;9.50;1581.88;0.98;3274
122;floating_harbor;2722.63;9.50;1602.47;0.67;6363
122;floating_harbor;2740.30;9.50;1604.79;0.24;9364
122;floating_harbor;2717.40;9.50;1556.50;-3.52;11361
123;floating_harbor;2727.80;9.50;1530.40;-3.79;540
123;floating_harbor;2764.95;9.50;1539.05;-2.36;3422
123;floating_harbor;2748.00;9.50;1537.00;-3.14;3463
123;floating_harbor;2709.74;9.50;1540.13;1.11;6526
123;floating_harbor;2735.30;9.50;1560.79;0.24;9562
123;floating_harbor;2721.05;9.50;1553.95;0.79;11406
125;floating_harbor;2817.88;9.50;1562.18;-2.55;221
125;floating_harbor;2827.86;9.50;1574.63;-1.77;271
125;floating_harbor;2827.86;9.50;1582.63;-1.77;322
125;floating_harbor;2822.00;9.50;1598.00;-1.11;3287
126;floating_harbor;2819.00;9.50;1562.00;-1.49;11374
127;floating_harbor;2813.21;9.50;1543.36;-2.82;3501
127;floating_harbor;2783.00;9.50;1539.00;-1.91;6489
127;floating_harbor;2774.87;9.50;1536.74;-3.61;9458
127;floating_harbor;2789.12;9.50;1538.18;-3.73;11446
127;floating_harbor;2819.00;9.50;1562.00;-1.29;13070
129;floating_harbor;2805.79;9.50;1597.70;-1.33;3353
129;floating_harbor;2822.00;9.50;1598.00;-1.78;9250
129;floating_harbor;2804.64;9.50;1591.21;-1.25;9322
130;floating_harbor;2800.79;9.50;1612.70;-1.33;11297
130;floating_harbor;2791.82;9.50;1625.88;-0.98;11317
131;floating_harbor;2778.50;9.50;1638.60;-1.19;351
131;floating_harbor;2725.00;9.50;1612.00;-3.14;3311
131;floating_harbor;2741.05;9.50;1612.05;-3.93;6399
131;floating_harbor;2782.00;9.50;1632.60;-1.03;11270
131;floating_harbor;2775.00;9.50;1650.60;-1.03;11299
131;floating_harbor;2733.14;9.50;1628.37;1.37;11332
132;floating_harbor;2744.74;9.50;1600.13;1.11;3205
132;floating_harbor;2743.36;9.50;1613.21;1.25;6335
132;floating_harbor;2725.00;9.50;1612.00;1.14;6384
135;floating_harbor;2644.05;9.50;1585.95;0.79;6289
135;floating_harbor;2631.00;9.50;1571.00;1.57;6405
135;floating_harbor;2669.88;9.50;1559.18;-2.55;7394
135;floating_harbor;2638.50;9.50;1559.40;-4.33;9405
135;floating_harbor;2681.70;9.50;1565.21;-2.90;11237
135;floating_harbor;2644.80;9.50;1597.60;0.64;11334
136;floating_harbor;2754.87;9.50;1699.26;0.46;200
136;floating_harbor;2757.82;9.50;1663.12;-2.16;3150
136;floating_harbor;2755.00;9.50;1719.00;-0.67;9161
136;floating_harbor;2766.60;9.50;1671.80;-2.21;11136
136;floating_harbor;2746.00;9.50;1701.00;0.00;11207
138;floating_harbor;2989.14;9.50;1666.63;-4.51;3307
138;floating_harbor;3033.82;9.50;1631.12;-2.16;6120
138;floating_harbor;3009.00;9.50;1628.00;-2.86;6345
138;floating_harbor;2997.74;9.50;1655.87;-4.25;6412
138;floating_harbor;3004.05;9.50;1628.05;-3.93;9279
138;floating_harbor;2997.10;9.50;1654.15;1.41;9362
138;floating_harbor;3033.60;9.50;1637.00;-2.60;11160
138;floating_harbor;3048.00;9.50;1640.00;-3.14;11215
138;floating_harbor;3038.70;9.50;1639.21;-2.90;11327
138;floating_harbor;3020.15;9.50;1623.10;-2.98;11376
139;floating_harbor;3061.87;9.50;1652.74;-3.61;211
139;floating_harbor;3071.00;9.50;1649.00;-2.49;299
139;floating_harbor;3071.00;9.50;1649.00;-1.98;329
139;floating_harbor;3071.00;9.50;1675.00;-1.57;3229
139;floating_harbor;3074.64;9.50;1694.79;-1.89;11380
139;floating_harbor;3071.26;9.50;1682.87;-2.03;11390
141;floating_harbor;3079.80;9.50;1706.40;-3.79;161
141;floating_harbor;3086.21;9.50;1754.64;-0.32;3182
141;floating_harbor;3096.26;9.50;1717.87;-2.03;6050
141;floating_harbor;3105.79;9.50;1725.30;-1.82;6209
141;floating_harbor;3076.70;9.50;1699.21;-2.90;11082
141;floating_harbor;3103.26;9.50;1741.13;-1.11;11278
142;floating_harbor;2890.05;9.50;1711.95;0.79;53
142;floating_harbor;2883.00;9.50;1720.00;-4.14;65
142;floating_harbor;2882.00;9.50;1747.00;1.45;122
142;floating_harbor;2896.00;9.50;1713.00;1.57;137
142;floating_harbor;2887.00;9.50;1785.00;1.57;188
142;floating_harbor;2885.36;9.50;1761.79;-4.39;199
142;floating_harbor;2883.18;9.50;1766.12;-4.12;3090
142;floating_harbor;2936.05;9.50;1817.95;0.79;3096
142;floating_harbor;2882.00;9.50;1747.00;-4.10;3114
142;floating_harbor;2882.00;9.50;1747.00;-4.15;3188
142;floating_harbor;2912.00;9.50;1680.00;-2.80;3192
142;floating_harbor;2882.00;9.50;1747.00;1.44;6145
142;floating_harbor;2898.12;9.50;1690.18;-3.73;6176
142;floating_harbor;2953.95;9.50;1698.05;-2.36;9096
142;floating_harbor;2906.05;9.50;1800.95;0.79;9127
142;floating_harbor;2927.05;9.50;1814.95;0.79;9216
142;floating_harbor;2929.00;9.50;1683.00;-3.14;9296
142;floating_harbor;2905.00;9.50;1813.00;1.04;11100
142;floating_harbor;2944.13;9.50;1690.74;-2.68;11176
142;floating_harbor;2910.12;9.50;1684.18;-3.73;11367
145;floating_harbor;3128.95;9.50;1747.95;-0.79;9228
146;floating_harbor;3232.00;9.50;1735.00;-4.62;3060
146;floating_harbor;3245.27;9.50;1742.08;-4.43;9100
146;floating_harbor;3243.05;9.50;1743.05;-3.93;9206
148;floating_harbor;3184.00;9.50;1869.00;-3.14;11125
148;floating_harbor;3189.05;9.50;1867.05;-3.93;11164
149;floating_harbor;3164.18;9.50;1833.88;0.98;66
149;floating_harbor;3185.10;9.50;1855.85;-4.55;158
149;floating_harbor;3174.53;9.50;1845.37;0.90;195
149;floating_harbor;3135.63;9.50;1815.47;0.67;3122
149;floating_harbor;3156.40;9.50;1831.00;0.54;3172
149;floating_harbor;3148.12;9.50;1821.82;0.59;11065
149;floating_harbor;3193.04;9.50;1867.23;-4.60;11081
149;floating_harbor;3168.00;9.50;1858.00;1.34;11121
149;floating_harbor;3129.00;9.50;1790.00;1.57;11126
157;floating_harbor;3022.95;9.50;1391.95;-0.79;925
157;floating_harbor;3013.88;9.50;1399.82;-0.59;967
157;floating_harbor;3079.00;9.50;1357.00;-1.65;3966
157;floating_harbor;3034.88;9.50;1372.82;-0.59;6831
157;floating_harbor;3031.00;9.50;1376.00;-1.57;9838
158;floating_harbor;2942.82;9.50;1399.12;-2.16;3772
158;floating_harbor;2949.00;9.50;1397.00;-3.14;6788
158;floating_harbor;2933.20;9.50;1389.40;-2.50;11891
160;floating_harbor;3015.95;9.50;1428.05;-2.36;628
160;floating_harbor;3005.00;9.50;1419.00;-1.57;9582
160;floating_harbor;3006.50;9.50;1423.40;-1.95;11584
161;floating_harbor;3003.79;9.50;1408.70;-1.33;782
161;floating_harbor;3005.93;9.50;1412.01;-1.71;6793
161;floating_harbor;3008.86;9.50;1401.37;-1.37;9924
162;floating_harbor;2976.12;9.50;1363.18;-3.73;6875
162;floating_harbor;2959.00;9.50;1391.00;1.57;6946
162;floating_harbor;2957.12;9.50;1392.18;-3.73;6973
162;floating_harbor;2971.30;9.50;1369.21;-3.39;11833
163;floating_harbor;3039.36;9.50;1389.79;-4.39;3943
164;floating_harbor;3210.50;9.50;1257.40;-4.33;7003
164;floating_harbor;3248.64;9.50;1253.21;-1.25;10007
165;floating_harbor;2847.13;9.50;1346.74;-2.68;854
165;floating_harbor;2828.95;9.50;1339.05;-2.36;6812
165;floating_harbor;2860.64;9.50;1355.79;-1.89;6927
165;floating_harbor;2821.95;9.50;1332.05;-2.36;6966
165;floating_harbor;2840.13;9.50;1341.74;-2.68;9764
165;floating_harbor;2862.90;9.50;1368.15;-1.41;9824
168;floating_harbor;2795.20;9.50;1273.40;-2.50;10024
168;floating_harbor;2786.13;9.50;1269.74;-2.68;10109
169;floating_harbor;2699.74;9.50;1258.87;-4.25;1048
169;floating_harbor;2698.80;9.50;1262.40;-3.79;4080
169;floating_harbor;2695.30;9.50;1263.21;-3.39;9815
169;floating_harbor;2693.15;9.50;1264.10;-2.98;12070
169;floating_harbor;2704.18;9.50;1251.12;-4.12;13228
173;floating_harbor;2762.21;9.50;1256.36;-2.82;747
173;floating_harbor;2782.82;9.50;1268.12;-2.16;4065
173;floating_harbor;2739.85;9.50;1255.10;-3.31;7068
173;floating_harbor;2727.70;9.50;1249.21;-2.90;7153
173;floating_harbor;2736.21;9.50;1252.36;-2.82;9979
173;floating_harbor;2745.79;9.50;1255.36;-3.46;10063
173;floating_harbor;2770.00;9.50;1256.00;-3.14;12038
177;floating_harbor;2827.00;9.50;1295.00;-3.14;7114
177;floating_harbor;2842.36;9.50;1312.79;-4.39;9793
177;floating_harbor;2874.00;9.50;1316.00;-2.45;9845
179;floating_harbor;2658.36;9.50;1294.79;-4.39;970
179;floating_harbor;2662.00;9.50;1290.00;1.57;980
179;floating_harbor;2662.36;9.50;1268.79;-4.39;3790
179;floating_harbor;2661.21;9.50;1283.70;1.33;3866
179;floating_harbor;2688.13;9.50;1261.74;-2.68;6880
188;floating_harbor;3126.36;9.50;1636.21;1.25;3288
189;floating_harbor;3127.07;9.50;1642.01;-4.57;6314
195;floating_harbor;3232.00;9.50;1735.00;1.55;3151
195;floating_harbor;3232.00;9.50;1735.00;1.52;6174
196;floating_harbor;3319.87;9.50;1433.74;-3.61;568
196;floating_harbor;3299.00;9.50;1444.00;1.57;721
196;floating_harbor;3378.00;9.50;1440.00;-1.60;6771
196;floating_harbor;3378.00;9.50;1440.00;-1.57;9712
197;floating_harbor;3295.00;9.50;1420.00;-3.75;3755
197;floating_harbor;3295.00;9.50;1420.00;-3.31;11546
197;floating_harbor;3302.12;9.50;1446.18;-3.73;11683
211;floating_harbor;3248.86;9.50;1380.63;-1.77;9783
211;floating_harbor;3245.50;9.50;1368.60;-1.19;9902
211;floating_harbor;3245.93;9.50;1372.01;-1.71;9919
214;floating_harbor;3430.05;9.50;1849.95;0.79;312
214;floating_harbor;3407.86;9.50;1853.37;-1.37;3080
214;floating_harbor;3392.48;9.50;1835.83;0.22;3092
214;floating_harbor;3423.00;9.50;1853.00;0.00;3168
214;floating_harbor;3425.03;9.50;1857.37;-4.62;3338
214;floating_harbor;3470.00;9.50;1895.00;0.00;9041
214;floating_harbor;3391.36;9.50;1837.21;1.25;9248
214;floating_harbor;3383.15;9.50;1835.90;-0.17;11038
215;floating_harbor;3329.84;9.50;1896.75;-0.27;86
215;floating_harbor;3356.93;9.50;1848.99;-1.43;94
215;floating_harbor;3332.26;9.50;1898.13;-1.11;3008
215;floating_harbor;3353.83;9.50;1868.48;-1.79;3189
215;floating_harbor;3349.79;9.50;1884.70;-1.33;6029
215;floating_harbor;3365.00;9.50;1844.60;-1.03;9045
215;floating_harbor;3374.20;9.50;1840.60;-0.64;9055
215;floating_harbor;3353.79;9.50;1862.70;-1.33;9195
227;floating_harbor;3401.21;9.50;1452.36;-2.82;3421
227;floating_harbor;3393.88;9.50;1451.18;-2.55;6420
234;floating_harbor;3407.05;9.50;1398.05;-3.93;717
234;floating_harbor;3393.36;9.50;1405.79;-4.39;719
234;floating_harbor;3392.05;9.50;1438.95;0.79;750
234;floating_harbor;3379.05;9.50;1427.95;0.79;6741
234;floating_harbor;3401.05;9.50;1441.95;0.79;6755
234;floating_harbor;3396.18;9.50;1451.88;0.98;6783
234;floating_harbor;3386.12;9.50;1407.18;-3.73;11668
234;floating_harbor;3387.05;9.50;1425.87;1.45;11729
268;floating_harbor;3484.00;9.50;837.40;-2.11;4985
268;floating_harbor;3480.26;9.50;838.13;-1.11;8124
270;floating_harbor;1067.00;9.50;304.00;-2.23;1280
272;floating_harbor;2531.10;9.50;886.85;-4.55;4948
272;floating_harbor;2544.15;9.50;865.56;-4.50;7972
272;floating_harbor;2513.00;9.50;868.00;1.19;12834
274;floating_harbor;2803.60;9.50;729.50;-2.76;10862
274;floating_harbor;2776.06;9.50;721.08;-2.99;12742
274;floating_harbor;2822.96;9.50;736.28;-2.86;12785
278;floating_harbor;1882.21;9.50;217.36;-2.82;1624
278;floating_harbor;1841.60;9.50;215.00;-2.60;1639
278;floating_harbor;1915.97;9.50;258.70;-1.47;4573
278;floating_harbor;1846.93;9.50;214.30;-3.76;4643
278;floating_harbor;1906.26;9.50;234.87;-2.03;7621
278;floating_harbor;1895.26;9.50;296.13;-1.11;12364
278;floating_harbor;1908.64;9.50;280.21;-1.25;12379
279;floating_harbor;1678.18;9.50;230.12;-4.12;5121
279;floating_harbor;1695.16;9.50;182.25;-3.41;5169
279;floating_harbor;1690.44;9.50;323.69;-3.85;5191
279;floating_harbor;1685.03;9.50;363.37;-4.62;8194
279;floating_harbor;1687.14;9.50;305.63;-4.51;8222
279;floating_harbor;1656.00;9.50;186.00;1.47;12954
279;floating_harbor;1682.50;9.50;275.60;1.19;12984
281;floating_harbor;3939.33;9.50;745.97;0.10;4967
282;floating_harbor;4978.00;9.50;1209.00;-3.39;1182
282;floating_harbor;5006.00;9.50;1250.00;-1.57;4100
282;floating_harbor;4985.05;9.50;1228.05;-3.93;4184
282;floating_harbor;5007.00;9.50;1243.00;-1.57;4188
282;floating_harbor;5005.82;9.50;1254.12;-2.16;7016
282;floating_harbor;4985.60;9.50;1228.00;-2.60;9998
284;floating_harbor;5543.74;9.50;181.87;-4.25;1565
284;floating_harbor;5542.00;9.50;167.00;1.57;1713
284;floating_harbor;5590.00;9.50;144.60;-1.03;1801
284;floating_harbor;5551.87;9.50;104.74;-3.61;1814
284;floating_harbor;5537.53;9.50;204.37;0.90;4543
284;floating_harbor;5524.87;9.50;238.26;0.46;4615
284;floating_harbor;5578.13;9.50;186.26;-0.46;4718
284;floating_harbor;5600.20;9.50;151.40;-2.50;4748
284;floating_harbor;5549.00;9.50;128.00;1.57;4804
284;floating_harbor;5602.15;9.50;186.90;-0.17;7742
284;floating_harbor;5539.74;9.50;162.13;1.11;7783
284;floating_harbor;5576.95;9.50;113.05;-2.36;7826
284;floating_harbor;5543.00;9.50;177.00;1.57;7887
284;floating_harbor;5528.52;9.50;207.62;-3.84;10334
284;floating_harbor;5532.74;9.50;203.87;-4.25;10373
284;floating_harbor;5592.55;9.50;149.54;-1.93;10609
284;floating_harbor;5584.00;9.50;184.00;0.00;10710
284;floating_harbor;5556.87;9.50;208.26;0.46;12362
284;floating_harbor;5532.21;9.50;151.70;1.33;12604
284;floating_harbor;5549.40;9.50;131.00;-3.68;12617
284;floating_harbor;5576.50;9.50;186.60;-1.19;12664
285;floating_harbor;5168.95;9.50;204.87;-1.45;1611
285;floating_harbor;5130.50;9.50;121.60;-1.19;4673
285;floating_harbor;5122.86;9.50;87.63;-1.77;4763
285;floating_harbor;5135.26;9.50;125.87;-2.03;4864
285;floating_harbor;5164.00;9.50;181.00;-1.57;7450
285;floating_harbor;5145.60;9.50;149.50;-2.76;7520
285;floating_harbor;5142.86;9.50;142.63;-1.77;12406
285;floating_harbor;5126.93;9.50;105.99;-1.43;12560
288;floating_harbor;4264.05;9.50;962.05;-3.93;1014
288;floating_harbor;4242.05;9.50;980.05;-3.93;1142
288;floating_harbor;4332.00;9.50;865.40;-4.17;1315
288;floating_harbor;4315.13;9.50;909.74;-2.68;1330
288;floating_harbor;4335.10;9.50;861.85;-4.55;1385
288;floating_harbor;4322.74;9.50;905.87;-4.25;1403
288;floating_harbor;4264.18;9.50;961.88;0.98;3651
288;floating_harbor;4338.21;9.50;831.30;-4.47;4275
288;floating_harbor;4321.79;9.50;912.36;-3.46;4336
288;floating_harbor;4327.40;9.50;876.80;-4.07;7295
288;floating_harbor;4280.87;9.50;897.74;-3.61;7382
288;floating_harbor;4273.14;9.50;936.37;1.37;10182
288;floating_harbor;4337.36;9.50;813.79;-4.39;10217
288;floating_harbor;4271.36;9.50;912.79;-4.39;10223
288;floating_harbor;4313.26;9.50;908.87;-2.03;10267
